datestop,sex,race,age,city
01172004,M,B,18,BROOKLYN
01172004,M,B,17,BROOKLYN
01182004,M,B,33,BROOKLYN
01212004,M,B,45,BROOKLYN
01212004,M,B,17,BROOKLYN
01212004,M,B,36,BROOKLYN
01212004,M,P,20,BROOKLYN
01232004,M,Q,19,BROOKLYN
01232004,M,Q,22,BROOKLYN
01242004,M,B,16,BROOKLYN
01272004,M,B,39,BROOKLYN
01292004,M,W,37,BROOKLYN
02012004,M,Q,19,BROOKLYN
02032004,Z,Z,37,BROOKLYN
02052004,M,B,26,BROOKLYN
02052004,M,B,48,BROOKLYN
02052004,M,Z,26,BROOKLYN
02072004,F,B,46,BROOKLYN
02082004,M,Z,40,BROOKLYN
02092004,M,B,20,BROOKLYN
02122004,F,B,20,BROOKLYN
02122004,M,B,26,BROOKLYN
02122004,M,B,28,BROOKLYN
02122004,M,B,23,BROOKLYN
02122004,M,P,19,BROOKLYN
02122004,Z,Q,19,BROOKLYN
02122004,Z,Z,28,BROOKLYN
02142004,M,B,18,BROOKLYN
02142004,M,Q,18,BROOKLYN
02152004,M,B,21,BROOKLYN
02182004,M,W,24,BROOKLYN
02192004,M,B,19,BROOKLYN
02192004,M,B,45,BROOKLYN
02192004,M,Q,25,BROOKLYN
02192004,M,Q,37,BROOKLYN
02202004,M,B,24,BROOKLYN
02202004,Z,Z,50,BROOKLYN
02222004,F,B,33,BROOKLYN
02242004,M,B,22,BROOKLYN
02242004,M,Q,21,BROOKLYN
02242004,M,Q,27,BROOKLYN
02252004,M,B,54,BROOKLYN
02272004,M,B,16,BROOKLYN
02272004,M,B,24,BROOKLYN
02272004,M,B,25,BROOKLYN
02272004,M,B,23,BROOKLYN
02282004,M,B,29,BROOKLYN
03032004,M,B,34,BROOKLYN
03042004,M,W,26,BROOKLYN
03062004,M,B,13,BROOKLYN
03092004,M,B,38,BROOKLYN
03092004,M,Q,43,BROOKLYN
03102004,M,B,27,BROOKLYN
03122004,M,Q,47,BROOKLYN
03122004,M,Q,15,BROOKLYN
03122004,M,Q,13,BROOKLYN
03122004,Z,Z,21,BROOKLYN
03152004,Z,Z,20,BROOKLYN
03162004,F,B,38,BROOKLYN
03162004,M,B,25,BROOKLYN
03172004,M,B,43,BROOKLYN
03172004,M,B,40,BROOKLYN
03262004,F,B,21,BROOKLYN
03262004,F,Z,19,BROOKLYN
03272004,M,B,25,BROOKLYN
03272004,M,Z,26,BROOKLYN
03272004,M,Z,23,BROOKLYN
03282004,M,Q,35,BROOKLYN
04052004,M,B,29,BROOKLYN
04082004,M,B,20,BROOKLYN
04082004,M,B,18,BROOKLYN
04082004,M,Z,57,BROOKLYN
04092004,M,B,44,BROOKLYN
04092004,M,B,20,BROOKLYN
04092004,M,B,20,BROOKLYN
04152004,M,B,21,BROOKLYN
04152004,M,Q,16,BROOKLYN
04252004,M,B,17,BROOKLYN
04282004,M,B,54,BROOKLYN
05112004,M,B,36,BROOKLYN
05132004,M,B,18,BROOKLYN
05212004,M,W,54,BROOKLYN
06012004,M,Q,29,BROOKLYN
06042004,M,B,17,BROOKLYN
06042004,M,B,40,BROOKLYN
06042004,M,P,70,BROOKLYN
06042004,Z,Z,32,BROOKLYN
06062004,M,B,53,BROOKLYN
06082004,M,B,16,BROOKLYN
06092004,M,B,23,BROOKLYN
06092004,M,B,15,BROOKLYN
06112004,M,Q,37,BROOKLYN
06122004,M,Q,36,BROOKLYN
06162004,M,B,28,BROOKLYN
06162004,M,B,35,BROOKLYN
06162004,M,B,28,BROOKLYN
06162004,Z,Z,55,BROOKLYN
06272004,M,B,22,BROOKLYN
06292004,M,B,19,BROOKLYN
06292004,M,B,16,BROOKLYN
06302004,M,P,36,BROOKLYN
07012004,M,B,44,BROOKLYN
07012004,M,B,33,BROOKLYN
07012004,M,Q,17,BROOKLYN
07022004,M,B,19,BROOKLYN
07062004,M,B,20,BROOKLYN
07182004,F,B,46,BROOKLYN
07212004,M,B,40,BROOKLYN
07212004,M,B,16,BROOKLYN
07232004,Z,Z,46,BROOKLYN
07272004,M,B,17,BROOKLYN
08092004,M,B,39,BROOKLYN
08102004,M,B,44,BROOKLYN
08212004,M,B,41,BROOKLYN
08232004,M,B,22,BROOKLYN
08242004,M,B,16,BROOKLYN
08242004,M,Q,15,BROOKLYN
08282004,F,B,46,BROOKLYN
08302004,M,B,27,BROOKLYN
09022004,M,B,22,BROOKLYN
09022004,M,B,17,BROOKLYN
09112004,M,B,27,BROOKLYN
09202004,M,Q,49,BROOKLYN
10012004,M,Q,23,BROOKLYN
10072004,M,B,20,BROOKLYN
10082004,M,B,23,BROOKLYN
10102004,F,B,18,BROOKLYN
10102004,F,B,19,BROOKLYN
10102004,M,B,18,BROOKLYN
10162004,M,B,19,BROOKLYN
10172004,M,B,45,BROOKLYN
10222004,M,B,16,BROOKLYN
10282004,M,W,18,BROOKLYN
10282004,M,Z,20,BROOKLYN
10292004,M,B,30,BROOKLYN
11052004,M,B,35,BROOKLYN
11092004,M,B,48,BROOKLYN
11092004,M,B,47,BROOKLYN
11212004,M,B,15,BROOKLYN
11222004,M,B,39,BROOKLYN
03252004,M,Q,20,BROOKLYN
04092004,M,Q,56,BROOKLYN
08312004,Z,Z,35,BROOKLYN
09292004,F,B,30,BROOKLYN
10062004,M,Q,21,BROOKLYN
01252004,M,B,45,BROOKLYN
02152004,M,B,60,BROOKLYN
02222004,M,B,22,BROOKLYN
02222004,M,Q,23,BROOKLYN
03052004,M,W,45,BROOKLYN
03172004,Z,Z,30,BROOKLYN
11162004,M,B,42,BROOKLYN
11162004,M,B,44,BROOKLYN
11242004,M,Q,16,BROOKLYN
11242004,M,W,18,BROOKLYN
11242004,M,W,18,BROOKLYN
01132004,M,B,17,BROOKLYN
01132004,M,B,33,BROOKLYN
01302004,M,B,45,BROOKLYN
02012004,M,Q,20,BROOKLYN
05032004,M,Z,20,BROOKLYN
05192004,M,B,26,BROOKLYN
05282004,M,B,32,BROOKLYN
09302004,M,B,27,BROOKLYN
01122004,M,B,34,BROOKLYN
02052004,Z,Z,31,BROOKLYN
02172004,M,B,24,BROOKLYN
04252004,M,Z,48,BROOKLYN
06212004,M,B,48,BROOKLYN
01012004,M,Q,53,BROOKLYN
01022004,M,B,21,BROOKLYN
01042004,F,Q,47,BROOKLYN
01082004,M,B,16,BROOKLYN
01082004,M,B,22,BROOKLYN
01092004,F,B,18,BROOKLYN
01092004,F,B,17,BROOKLYN
01092004,F,B,19,BROOKLYN
01092004,F,B,19,BROOKLYN
01092004,F,Z,18,BROOKLYN
01092004,M,B,21,BROOKLYN
01092004,M,B,21,BROOKLYN
01102004,M,B,22,BROOKLYN
01132004,M,Z,16,BROOKLYN
01142004,F,P,15,BROOKLYN
01142004,M,Q,23,BROOKLYN
01162004,Z,B,25,BROOKLYN
01192004,M,B,47,BROOKLYN
01212004,F,B,37,BROOKLYN
01212004,M,B,32,BROOKLYN
01212004,M,B,32,BROOKLYN
01212004,M,B,18,BROOKLYN
01222004,M,B,32,BROOKLYN
01222004,M,B,26,BROOKLYN
01242004,M,B,39,BROOKLYN
01242004,M,B,25,BROOKLYN
01282004,M,B,34,BROOKLYN
01292004,M,B,40,BROOKLYN
01292004,M,B,27,BROOKLYN
01292004,Z,B,23,BROOKLYN
01302004,M,B,18,BROOKLYN
01302004,M,B,36,BROOKLYN
01302004,M,B,17,BROOKLYN
01302004,M,B,17,BROOKLYN
01302004,M,B,17,BROOKLYN
01302004,M,P,31,BROOKLYN
02012004,M,P,34,BROOKLYN
02022004,M,B,47,BROOKLYN
02052004,M,B,18,BROOKLYN
02052004,M,B,47,BROOKLYN
02062004,M,B,25,BROOKLYN
02062004,M,B,20,BROOKLYN
02092004,M,B,23,BROOKLYN
02102004,M,B,18,BROOKLYN
02102004,M,B,49,BROOKLYN
02102004,M,Q,23,BROOKLYN
02122004,M,B,48,BROOKLYN
02122004,M,B,39,BROOKLYN
02132004,M,B,38,BROOKLYN
02132004,M,B,39,BROOKLYN
02142004,M,B,18,BROOKLYN
02152004,M,B,20,BROOKLYN
02152004,M,Q,24,BROOKLYN
02152004,M,Z,27,BROOKLYN
02162004,M,Q,35,BROOKLYN
02172004,M,B,22,BROOKLYN
02182004,F,Q,44,BROOKLYN
02182004,M,B,25,BROOKLYN
02182004,M,B,48,BROOKLYN
02182004,M,B,24,BROOKLYN
02182004,M,Q,35,BROOKLYN
02202004,M,B,22,BROOKLYN
02212004,M,Q,41,BROOKLYN
02222004,M,B,25,BROOKLYN
02232004,M,B,43,BROOKLYN
02242004,M,B,23,BROOKLYN
02242004,M,B,26,BROOKLYN
02252004,M,Q,50,BROOKLYN
02262004,M,B,23,BROOKLYN
02272004,M,B,19,BROOKLYN
02272004,M,B,18,BROOKLYN
02272004,M,B,23,BROOKLYN
02272004,M,Q,51,BROOKLYN
02282004,M,B,16,BROOKLYN
03022004,M,Q,56,BROOKLYN
03032004,M,Q,46,BROOKLYN
03042004,M,B,38,BROOKLYN
03042004,M,B,15,BROOKLYN
03042004,Z,Z,34,BROOKLYN
03062004,M,B,14,BROOKLYN
03072004,M,P,24,BROOKLYN
03092004,Z,Z,52,BROOKLYN
03112004,M,B,53,BROOKLYN
03122004,M,B,16,BROOKLYN
03122004,M,B,30,BROOKLYN
03122004,M,B,41,BROOKLYN
03122004,M,W,42,BROOKLYN
03132004,Z,Q,31,BROOKLYN
03192004,M,Q,27,BROOKLYN
03212004,M,B,23,BROOKLYN
03252004,M,B,45,BROOKLYN
03272004,M,B,26,BROOKLYN
03302004,M,B,19,BROOKLYN
03302004,M,B,15,BROOKLYN
03302004,M,B,47,BROOKLYN
03302004,M,B,50,BROOKLYN
03312004,M,B,33,BROOKLYN
04012004,M,Z,45,BROOKLYN
04022004,M,Q,32,BROOKLYN
04082004,M,Z,24,BROOKLYN
04102004,F,B,47,BROOKLYN
04232004,M,B,19,BROOKLYN
04302004,M,B,47,BROOKLYN
05022004,M,B,48,BROOKLYN
05052004,M,B,17,BROOKLYN
05052004,M,W,25,BROOKLYN
05142004,M,Q,51,BROOKLYN
05172004,M,B,23,BROOKLYN
05222004,M,B,55,BROOKLYN
05252004,M,B,26,BROOKLYN
06072004,M,Q,17,BROOKLYN
06112004,M,Q,41,BROOKLYN
06152004,M,B,26,BROOKLYN
06212004,M,Z,31,BROOKLYN
06222004,M,Q,19,BROOKLYN
06282004,M,B,43,BROOKLYN
06302004,M,Q,24,BROOKLYN
06302004,M,Q,24,BROOKLYN
07132004,M,B,29,BROOKLYN
07262004,M,B,20,BROOKLYN
08042004,M,B,36,BROOKLYN
08132004,M,Q,28,BROOKLYN
08132004,M,W,43,BROOKLYN
08152004,F,B,27,BROOKLYN
08252004,M,B,27,BROOKLYN
08312004,M,W,31,BROOKLYN
09182004,M,B,22,BROOKLYN
09202004,M,B,20,BROOKLYN
09272004,M,Q,44,BROOKLYN
09272004,M,Q,20,BROOKLYN
09272004,M,Q,21,BROOKLYN
10132004,M,B,27,BROOKLYN
10132004,M,B,22,BROOKLYN
10132004,M,Z,16,BROOKLYN
10162004,F,B,22,BROOKLYN
10172004,M,B,15,BROOKLYN
10212004,M,Q,36,BROOKLYN
10292004,F,Q,44,BROOKLYN
10292004,M,Z,24,BROOKLYN
10312004,M,B,19,BROOKLYN
11022004,M,B,26,BROOKLYN
11022004,M,B,26,BROOKLYN
11132004,M,B,20,BROOKLYN
11182004,M,B,19,BROOKLYN
11182004,M,B,28,BROOKLYN
11202004,M,B,14,BROOKLYN
02192004,M,Q,36,BROOKLYN
03132004,M,B,23,BROOKLYN
03252004,M,B,19,BROOKLYN
04092004,M,B,18,BROOKLYN
04092004,Z,Z,29,BROOKLYN
05292004,M,Q,45,BROOKLYN
08262004,M,Q,27,BROOKLYN
01222004,M,B,38,BROOKLYN
01222004,M,B,39,BROOKLYN
01222004,M,B,44,BROOKLYN
02142004,M,B,25,BROOKLYN
02152004,M,B,14,BROOKLYN
02242004,Z,Z,21,BROOKLYN
05292004,M,Q,20,BROOKLYN
07282004,Z,Z,23,BROOKLYN
08252004,M,B,24,BROOKLYN
08252004,M,B,19,BROOKLYN
09212004,M,B,33,BROOKLYN
09212004,M,Z,33,BROOKLYN
01312004,M,B,25,BROOKLYN
02042004,M,B,24,BROOKLYN
02042004,M,B,33,BROOKLYN
02072004,M,Q,39,BROOKLYN
02272004,M,B,20,BROOKLYN
08262004,M,B,37,BROOKLYN
08262004,M,B,17,BROOKLYN
08262004,M,Q,37,BROOKLYN
10282004,M,B,19,BROOKLYN
10282004,M,B,18,BROOKLYN
12242004,M,B,19,BROOKLYN
02052004,M,B,44,BROOKLYN
02052004,M,B,19,BROOKLYN
02172004,M,B,22,BROOKLYN
05292004,M,Q,38,BROOKLYN
05292004,Z,Z,33,BROOKLYN
01172004,M,B,46,BROOKLYN
06182004,M,B,35,BROOKLYN
01012004,M,B,16,BROOKLYN
01012004,M,B,16,BROOKLYN
01082004,M,B,18,BROOKLYN
01082004,M,B,17,BROOKLYN
01102004,M,Q,22,BROOKLYN
01112004,M,P,28,BROOKLYN
01122004,M,B,47,BROOKLYN
01152004,M,B,35,BROOKLYN
01152004,M,B,32,BROOKLYN
01152004,M,B,25,BROOKLYN
01162004,F,B,32,BROOKLYN
01162004,M,Q,36,BROOKLYN
01182004,Z,Z,24,BROOKLYN
01202004,M,B,53,BROOKLYN
01212004,F,B,24,BROOKLYN
01212004,M,B,47,BROOKLYN
01212004,M,B,17,BROOKLYN
01222004,M,B,22,BROOKLYN
01222004,M,B,28,BROOKLYN
01222004,M,B,18,BROOKLYN
01222004,M,B,22,BROOKLYN
01222004,M,B,17,BROOKLYN
01222004,M,Z,46,BROOKLYN
01242004,M,B,25,BROOKLYN
01272004,M,B,46,BROOKLYN
01272004,M,B,26,BROOKLYN
01282004,M,Q,25,BROOKLYN
01292004,M,B,24,BROOKLYN
01292004,M,B,16,BROOKLYN
01292004,M,B,20,BROOKLYN
01292004,M,B,17,BROOKLYN
01302004,M,B,18,BROOKLYN
01302004,M,B,50,BROOKLYN
01302004,Z,B,44,BROOKLYN
01302004,Z,Z,22,BROOKLYN
02012004,M,B,15,BROOKLYN
02022004,M,B,27,BROOKLYN
02032004,F,B,25,BROOKLYN
02032004,F,B,30,BROOKLYN
02032004,F,Q,35,BROOKLYN
02052004,M,B,48,BROOKLYN
02052004,M,P,40,BROOKLYN
02062004,F,B,45,BROOKLYN
02062004,M,B,16,BROOKLYN
02072004,M,B,48,BROOKLYN
02092004,F,B,17,BROOKLYN
02102004,F,Q,46,BROOKLYN
02102004,M,Q,37,BROOKLYN
02102004,M,Q,43,BROOKLYN
02122004,M,B,33,BROOKLYN
02132004,M,B,35,BROOKLYN
02142004,M,B,43,BROOKLYN
02172004,M,B,34,BROOKLYN
02172004,M,B,23,BROOKLYN
02172004,M,B,60,BROOKLYN
02182004,M,P,25,BROOKLYN
02192004,M,Q,24,BROOKLYN
02192004,Z,Z,37,BROOKLYN
02202004,M,B,32,BROOKLYN
02212004,M,Z,32,BROOKLYN
02212004,M,Z,32,BROOKLYN
02222004,M,B,58,BROOKLYN
02242004,M,B,19,BROOKLYN
02252004,M,A,18,BROOKLYN
02252004,M,Q,22,BROOKLYN
02272004,M,B,45,BROOKLYN
03042004,M,Q,56,BROOKLYN
03062004,M,B,28,BROOKLYN
03062004,M,B,18,BROOKLYN
03062004,M,B,16,BROOKLYN
03062004,M,B,25,BROOKLYN
03062004,M,B,21,BROOKLYN
03092004,M,B,16,BROOKLYN
03092004,M,Q,29,BROOKLYN
03092004,M,Q,18,BROOKLYN
03132004,M,Q,17,BROOKLYN
03142004,M,B,40,BROOKLYN
03142004,M,B,23,BROOKLYN
03152004,M,B,17,BROOKLYN
03162004,M,B,51,BROOKLYN
03192004,M,Q,20,BROOKLYN
03232004,M,B,21,BROOKLYN
03252004,M,B,40,BROOKLYN
03252004,M,B,18,BROOKLYN
04052004,M,Q,46,BROOKLYN
04062004,M,B,25,BROOKLYN
04062004,M,B,16,BROOKLYN
04062004,M,B,14,BROOKLYN
04062004,M,B,41,BROOKLYN
04062004,Z,Z,44,BROOKLYN
04092004,M,B,16,BROOKLYN
04102004,M,B,16,BROOKLYN
04102004,Z,Z,15,BROOKLYN
04102004,Z,Z,15,BROOKLYN
04102004,Z,Z,17,BROOKLYN
04152004,M,B,41,BROOKLYN
04152004,M,B,39,BROOKLYN
04162004,M,B,24,BROOKLYN
04232004,M,Q,39,BROOKLYN
04262004,M,B,37,BROOKLYN
04262004,M,P,20,BROOKLYN
04262004,M,Q,20,BROOKLYN
04262004,M,Z,21,BROOKLYN
05012004,M,B,22,BROOKLYN
05012004,M,B,21,BROOKLYN
05022004,M,W,33,BROOKLYN
05032004,M,B,25,BROOKLYN
05062004,M,B,22,BROOKLYN
05062004,M,B,21,BROOKLYN
05062004,M,B,20,BROOKLYN
05152004,M,Q,19,BROOKLYN
05202004,M,B,25,BROOKLYN
05262004,M,B,29,BROOKLYN
05262004,M,B,21,BROOKLYN
05262004,M,B,17,BROOKLYN
07092004,M,B,16,BROOKLYN
07092004,M,B,18,BROOKLYN
07192004,F,B,53,BROOKLYN
07212004,M,B,45,BROOKLYN
07242004,M,B,14,BROOKLYN
07242004,M,B,17,BROOKLYN
07252004,M,B,40,BROOKLYN
07252004,M,B,22,BROOKLYN
07252004,M,P,30,BROOKLYN
07272004,M,B,38,BROOKLYN
07272004,M,Q,20,BROOKLYN
07282004,M,B,16,BROOKLYN
07282004,M,B,19,BROOKLYN
07282004,M,B,18,BROOKLYN
07302004,M,B,18,BROOKLYN
08032004,M,P,25,BROOKLYN
08042004,Z,Z,17,BROOKLYN
08052004,M,B,53,BROOKLYN
08252004,M,B,18,BROOKLYN
08272004,M,B,26,BROOKLYN
08282004,M,B,29,BROOKLYN
09252004,M,B,30,BROOKLYN
10112004,M,B,24,BROOKLYN
10122004,M,B,21,BROOKLYN
10222004,M,B,18,BROOKLYN
10252004,M,B,24,BROOKLYN
10262004,M,P,44,BROOKLYN
11052004,M,Q,39,BROOKLYN
11052004,M,Q,20,BROOKLYN
11052004,M,Q,19,BROOKLYN
11052004,M,Z,23,BROOKLYN
11062004,M,Z,35,BROOKLYN
11102004,M,B,18,BROOKLYN
11112004,M,B,23,BROOKLYN
11182004,M,B,65,BROOKLYN
12202004,M,B,30,BROOKLYN
12302004,M,B,20,BROOKLYN
01172004,M,B,15,BROOKLYN
01172004,M,B,16,BROOKLYN
01072004,M,P,40,BROOKLYN
01072004,M,Q,40,BROOKLYN
01112004,M,B,29,BROOKLYN
01212004,M,B,19,BROOKLYN
02022004,M,B,18,BROOKLYN
02262004,M,Q,32,BROOKLYN
03092004,M,Q,48,BROOKLYN
04022004,M,B,23,BROOKLYN
07242004,M,B,66,BROOKLYN
03022004,M,B,41,BROOKLYN
03092004,F,B,36,BROOKLYN
03262004,M,B,23,BROOKLYN
04082004,M,B,22,BROOKLYN
04082004,M,B,16,BROOKLYN
04092004,M,Q,44,BROOKLYN
04092004,M,Q,51,BROOKLYN
04092004,M,Q,19,BROOKLYN
04092004,M,Q,21,BROOKLYN
06032004,M,B,22,BROOKLYN
06252004,M,B,22,BROOKLYN
07082004,M,B,15,BROOKLYN
07242004,F,B,13,BROOKLYN
01162004,M,B,58,BROOKLYN
01162004,M,B,27,BROOKLYN
02192004,M,W,24,BROOKLYN
03032004,M,Z,40,BROOKLYN
08012004,M,B,15,BROOKLYN
01012004,M,B,22,BROOKLYN
01032004,F,Q,18,BROOKLYN
01032004,M,Q,42,BROOKLYN
01032004,M,Q,19,BROOKLYN
01102004,M,B,30,BROOKLYN
01112004,M,Z,38,BROOKLYN
01152004,M,B,25,BROOKLYN
01152004,M,B,17,BROOKLYN
01152004,M,B,20,BROOKLYN
01222004,M,B,32,BROOKLYN
01222004,M,B,28,BROOKLYN
01222004,M,B,21,BROOKLYN
01232004,M,B,58,BROOKLYN
01242004,F,B,35,BROOKLYN
01242004,F,Q,32,BROOKLYN
01242004,M,B,44,BROOKLYN
01262004,M,Q,18,BROOKLYN
01292004,M,Z,25,BROOKLYN
02012004,M,B,38,BROOKLYN
02022004,Z,Z,44,BROOKLYN
02032004,M,B,42,BROOKLYN
02042004,M,Q,25,BROOKLYN
02052004,M,B,33,BROOKLYN
02052004,M,B,32,BROOKLYN
02052004,M,P,19,BROOKLYN
02052004,M,Q,14,BROOKLYN
02052004,M,Q,17,BROOKLYN
02052004,M,Q,14,BROOKLYN
02052004,M,Z,16,BROOKLYN
02102004,M,Q,24,BROOKLYN
02112004,M,B,56,BROOKLYN
02122004,M,B,24,BROOKLYN
02122004,M,B,51,BROOKLYN
02122004,M,B,24,BROOKLYN
02122004,M,Z,35,BROOKLYN
02132004,M,B,18,BROOKLYN
02132004,M,B,18,BROOKLYN
02162004,M,B,16,BROOKLYN
02182004,Z,Q,19,BROOKLYN
02212004,M,B,18,BROOKLYN
02222004,F,Z,35,BROOKLYN
02222004,Z,Z,39,BROOKLYN
02232004,M,B,18,BROOKLYN
02242004,M,Z,25,BROOKLYN
02262004,M,Z,16,BROOKLYN
02272004,M,Q,29,BROOKLYN
02282004,M,W,46,BROOKLYN
03062004,M,B,19,BROOKLYN
03092004,M,Z,39,BROOKLYN
03282004,M,B,33,BROOKLYN
04022004,Z,Z,21,BROOKLYN
04072004,M,B,40,BROOKLYN
04072004,M,B,19,BROOKLYN
04082004,M,B,35,BROOKLYN
04082004,Z,Z,39,BROOKLYN
04272004,M,B,34,BROOKLYN
04282004,M,B,31,BROOKLYN
04302004,M,B,31,BROOKLYN
05042004,M,B,20,BROOKLYN
05112004,M,B,23,BROOKLYN
05212004,M,Z,38,BROOKLYN
05232004,M,B,19,BROOKLYN
05232004,Z,Z,20,BROOKLYN
05272004,M,B,22,BROOKLYN
05272004,M,Q,17,BROOKLYN
05292004,M,B,34,BROOKLYN
06272004,M,B,25,BROOKLYN
07022004,M,B,34,BROOKLYN
07072004,F,B,22,BROOKLYN
07172004,M,P,16,BROOKLYN
07272004,M,Q,26,BROOKLYN
07302004,M,Z,19,BROOKLYN
08062004,M,B,16,BROOKLYN
08082004,M,B,56,BROOKLYN
08232004,M,B,35,BROOKLYN
08252004,M,B,34,BROOKLYN
08252004,M,B,14,BROOKLYN
08252004,M,B,20,BROOKLYN
08262004,M,B,19,BROOKLYN
08262004,M,B,31,BROOKLYN
09102004,M,B,31,BROOKLYN
09162004,M,B,42,BROOKLYN
09202004,M,Q,56,BROOKLYN
09282004,M,B,31,BROOKLYN
09302004,M,Q,15,BROOKLYN
10192004,M,B,29,BROOKLYN
10302004,Z,Z,18,BROOKLYN
11012004,M,B,24,BROOKLYN
11212004,M,B,18,BROOKLYN
11212004,M,Q,18,BROOKLYN
11212004,Z,Z,17,BROOKLYN
12032004,M,B,19,BROOKLYN
12232004,M,Q,27,BROOKLYN
12302004,M,B,22,BROOKLYN
12302004,M,B,25,BROOKLYN
01292004,M,B,15,BROOKLYN
02172004,M,Q,18,BROOKLYN
04072004,M,B,20,BROOKLYN
04162004,M,B,17,BROOKLYN
07092004,M,B,48,BROOKLYN
01172004,M,B,15,BROOKLYN
02072004,Z,Z,34,BROOKLYN
02142004,M,B,46,BROOKLYN
02142004,M,B,61,BROOKLYN
02142004,M,B,49,BROOKLYN
02142004,M,B,47,BROOKLYN
07162004,M,B,29,BROOKLYN
10172004,M,Z,40,BROOKLYN
01032004,M,Q,42,BROOKLYN
01162004,M,Z,38,BROOKLYN
01212004,M,B,31,BROOKLYN
01212004,M,B,29,BROOKLYN
01252004,M,B,59,BROOKLYN
01252004,M,Z,51,BROOKLYN
02062004,M,B,49,BROOKLYN
02112004,M,B,44,BROOKLYN
02132004,M,B,20,BROOKLYN
02142004,M,Q,21,BROOKLYN
03122004,M,B,36,BROOKLYN
04132004,M,B,22,BROOKLYN
10152004,M,B,20,BROOKLYN
10172004,M,B,20,BROOKLYN
01042004,M,B,35,BROOKLYN
06032004,M,B,32,BROOKLYN
11112004,M,B,42,BROOKLYN
01012004,M,Q,38,BROOKLYN
03082004,M,Z,19,BROOKLYN
05072004,M,B,16,BROOKLYN
07172004,M,B,40,BROOKLYN
01012004,M,B,21,BROOKLYN
01012004,M,Q,22,BROOKLYN
01012004,M,Q,50,BROOKLYN
01022004,M,B,53,BROOKLYN
01022004,M,B,18,BROOKLYN
01032004,F,B,20,BROOKLYN
01042004,M,B,35,BROOKLYN
01042004,M,B,35,BROOKLYN
01042004,M,B,35,QUEENS
01062004,M,B,24,BROOKLYN
01062004,M,Q,21,BROOKLYN
01072004,M,B,19,BROOKLYN
01072004,M,W,32,BROOKLYN
01082004,M,Q,23,BROOKLYN
01092004,F,B,24,BROOKLYN
01092004,M,B,53,BROOKLYN
01092004,M,B,41,BROOKLYN
01092004,M,B,18,BROOKLYN
01092004,M,B,25,BROOKLYN
01102004,F,W,26,BROOKLYN
01102004,F,W,20,BROOKLYN
01102004,M,B,18,BROOKLYN
01102004,M,Q,36,BROOKLYN
01112004,Z,Z,34,BROOKLYN
01122004,F,B,22,BROOKLYN
01122004,M,B,22,BROOKLYN
01152004,M,B,35,BROOKLYN
01162004,M,B,19,BROOKLYN
01162004,M,B,18,BROOKLYN
01162004,M,P,37,BROOKLYN
01172004,M,B,16,BROOKLYN
01172004,M,B,23,BROOKLYN
01192004,M,B,24,BROOKLYN
01192004,M,B,18,BROOKLYN
01192004,M,B,31,BROOKLYN
01192004,M,P,26,BROOKLYN
01192004,M,Q,16,BROOKLYN
01202004,F,B,28,BROOKLYN
01202004,M,B,46,BROOKLYN
01202004,M,B,30,BROOKLYN
01202004,M,B,20,BROOKLYN
01212004,F,B,19,BROOKLYN
01212004,M,B,23,BROOKLYN
01212004,M,Q,22,BROOKLYN
01212004,M,Q,30,BROOKLYN
01222004,M,B,17,BROOKLYN
01222004,M,Q,22,BROOKLYN
01222004,M,Q,29,BROOKLYN
01222004,M,Q,30,BROOKLYN
01222004,M,Q,27,BROOKLYN
01232004,F,B,19,BROOKLYN
01232004,M,B,18,BROOKLYN
01232004,M,B,22,BROOKLYN
01232004,M,B,44,BROOKLYN
01232004,M,B,15,BROOKLYN
01232004,M,Q,24,BROOKLYN
01242004,F,B,31,BROOKLYN
01242004,M,B,22,BROOKLYN
01242004,M,B,41,BROOKLYN
01242004,M,B,21,BROOKLYN
01242004,M,B,20,BROOKLYN
01242004,Z,Z,19,BROOKLYN
01252004,M,B,44,BROOKLYN
01262004,M,B,22,BROOKLYN
01282004,M,Q,32,BROOKLYN
01292004,M,B,18,BROOKLYN
01292004,M,B,37,BROOKLYN
01292004,M,B,25,BROOKLYN
01292004,M,Q,23,BROOKLYN
01292004,M,Q,18,BROOKLYN
01302004,F,B,19,BROOKLYN
01302004,F,B,17,BROOKLYN
01312004,F,Q,19,BROOKLYN
01312004,M,B,51,BROOKLYN
01312004,M,B,17,BROOKLYN
01312004,M,B,31,BROOKLYN
01312004,Z,B,24,BROOKLYN
02012004,F,B,35,BROOKLYN
02012004,M,B,30,BROOKLYN
02022004,M,B,46,BROOKLYN
02032004,M,W,36,BROOKLYN
02042004,M,B,30,BROOKLYN
02042004,M,B,32,BROOKLYN
02052004,F,Q,23,BROOKLYN
02052004,M,B,29,BROOKLYN
02052004,M,B,30,BROOKLYN
02052004,M,Q,30,BROOKLYN
02062004,F,B,18,BROOKLYN
02062004,F,B,29,BROOKLYN
02062004,M,B,20,BROOKLYN
02062004,M,B,17,BROOKLYN
02062004,M,B,35,BROOKLYN
02062004,M,B,26,BROOKLYN
02062004,M,B,30,BROOKLYN
02062004,M,B,21,BROOKLYN
02062004,Z,Z,24,BROOKLYN
02062004,Z,Z,26,BROOKLYN
02072004,F,B,33,BROOKLYN
02072004,M,Q,41,BROOKLYN
02092004,M,B,39,BROOKLYN
02092004,M,B,49,BROOKLYN
